,index,season,seasonNumber,series,episode,inCompetition,chef,challengeType,outcome,rating
5003,5003,Los Angeles,2,US,5,0,Emily S.,Elimination,,
5004,5004,Los Angeles,2,US,5,0,Otto B.,Elimination,,
5005,5005,Los Angeles,2,US,5,0,Suyai S.,Elimination,,
5006,5006,Los Angeles,2,US,6,1,Betty F.,Quickfire,IN,
5007,5007,Los Angeles,2,US,6,1,Carlos F.,Quickfire,IN,
5008,5008,Los Angeles,2,US,6,1,Cliff C.,Quickfire,WIN,
5009,5009,Los Angeles,2,US,6,1,Elia A.,Quickfire,IN,
5010,5010,Los Angeles,2,US,6,1,Frank T.,Quickfire,WIN,
5011,5011,Los Angeles,2,US,6,1,Ilan H.,Quickfire,WIN,
5012,5012,Los Angeles,2,US,6,1,Marcel V.,Quickfire,IN,
5013,5013,Los Angeles,2,US,6,1,Mia G.-A.,Quickfire,WIN,
5014,5014,Los Angeles,2,US,6,1,Michael M.,Quickfire,IN,
5015,5015,Los Angeles,2,US,6,1,Sam T.,Quickfire,WIN,
5016,5016,Los Angeles,2,US,6,0,Emily S.,Quickfire,,
5017,5017,Los Angeles,2,US,6,0,Josie S.-M.,Quickfire,,
5018,5018,Los Angeles,2,US,6,0,Marisa C.,Quickfire,,
5019,5019,Los Angeles,2,US,6,0,Otto B.,Quickfire,,
5020,5020,Los Angeles,2,US,6,0,Suyai S.,Quickfire,,
5021,5021,Los Angeles,2,US,6,1,Betty F.,Elimination,LOW,
5022,5022,Los Angeles,2,US,6,1,Carlos F.,Elimination,OUT,
5023,5023,Los Angeles,2,US,6,1,Cliff C.,Elimination,IN,
5024,5024,Los Angeles,2,US,6,1,Elia A.,Elimination,WIN,
5025,5025,Los Angeles,2,US,6,1,Frank T.,Elimination,IN,
5026,5026,Los Angeles,2,US,6,1,Ilan H.,Elimination,IN,
5027,5027,Los Angeles,2,US,6,1,Marcel V.,Elimination,HIGH,
5028,5028,Los Angeles,2,US,6,1,Mia G.-A.,Elimination,IN,
5029,5029,Los Angeles,2,US,6,1,Michael M.,Elimination,LOW,
5030,5030,Los Angeles,2,US,6,1,Sam T.,Elimination,IN,
5031,5031,Los Angeles,2,US,6,0,Emily S.,Elimination,,
5032,5032,Los Angeles,2,US,6,0,Josie S.-M.,Elimination,,
5033,5033,Los Angeles,2,US,6,0,Marisa C.,Elimination,,
5034,5034,Los Angeles,2,US,6,0,Otto B.,Elimination,,
5035,5035,Los Angeles,2,US,6,0,Suyai S.,Elimination,,
5036,5036,Los Angeles,2,US,7,1,Betty F.,Quickfire,IN,
5037,5037,Los Angeles,2,US,7,1,Cliff C.,Quickfire,IN,
5038,5038,Los Angeles,2,US,7,1,Elia A.,Quickfire,IN,
5039,5039,Los Angeles,2,US,7,1,Frank T.,Quickfire,IN,
5040,5040,Los Angeles,2,US,7,1,Ilan H.,Quickfire,IN,
5041,5041,Los Angeles,2,US,7,1,Marcel V.,Quickfire,WIN,
5042,5042,Los Angeles,2,US,7,1,Mia G.-A.,Quickfire,IN,
5043,5043,Los Angeles,2,US,7,1,Michael M.,Quickfire,IN,
5044,5044,Los Angeles,2,US,7,1,Sam T.,Quickfire,IN,
5045,5045,Los Angeles,2,US,7,0,Carlos F.,Quickfire,,
5046,5046,Los Angeles,2,US,7,0,Emily S.,Quickfire,,
5047,5047,Los Angeles,2,US,7,0,Josie S.-M.,Quickfire,,
5048,5048,Los Angeles,2,US,7,0,Marisa C.,Quickfire,,
5049,5049,Los Angeles,2,US,7,0,Otto B.,Quickfire,,
5050,5050,Los Angeles,2,US,7,0,Suyai S.,Quickfire,,
5051,5051,Los Angeles,2,US,7,1,Betty F.,Elimination,HIGH,
5052,5052,Los Angeles,2,US,7,1,Cliff C.,Elimination,LOW,
5053,5053,Los Angeles,2,US,7,1,Elia A.,Elimination,WIN,
5054,5054,Los Angeles,2,US,7,1,Frank T.,Elimination,OUT,
5055,5055,Los Angeles,2,US,7,1,Ilan H.,Elimination,IN,
5056,5056,Los Angeles,2,US,7,1,Marcel V.,Elimination,IN,
5057,5057,Los Angeles,2,US,7,1,Mia G.-A.,Elimination,HIGH,
5058,5058,Los Angeles,2,US,7,1,Michael M.,Elimination,IN,
5059,5059,Los Angeles,2,US,7,1,Sam T.,Elimination,LOW,
5060,5060,Los Angeles,2,US,7,0,Carlos F.,Elimination,,
5061,5061,Los Angeles,2,US,7,0,Emily S.,Elimination,,
5062,5062,Los Angeles,2,US,7,0,Josie S.-M.,Elimination,,
5063,5063,Los Angeles,2,US,7,0,Marisa C.,Elimination,,
5064,5064,Los Angeles,2,US,7,0,Otto B.,Elimination,,
5065,5065,Los Angeles,2,US,7,0,Suyai S.,Elimination,,
5066,5066,Los Angeles,2,US,8,1,Betty F.,Quickfire,IN,
5067,5067,Los Angeles,2,US,8,1,Cliff C.,Quickfire,WIN,
5068,5068,Los Angeles,2,US,8,1,Elia A.,Quickfire,IN,
5069,5069,Los Angeles,2,US,8,1,Ilan H.,Quickfire,IN,
5070,5070,Los Angeles,2,US,8,1,Marcel V.,Quickfire,IN,
5071,5071,Los Angeles,2,US,8,1,Mia G.-A.,Quickfire,IN,
5072,5072,Los Angeles,2,US,8,1,Michael M.,Quickfire,IN,
5073,5073,Los Angeles,2,US,8,1,Sam T.,Quickfire,IN,
5074,5074,Los Angeles,2,US,8,0,Carlos F.,Quickfire,,
5075,5075,Los Angeles,2,US,8,0,Emily S.,Quickfire,,
5076,5076,Los Angeles,2,US,8,0,Frank T.,Quickfire,,
5077,5077,Los Angeles,2,US,8,0,Josie S.-M.,Quickfire,,
5078,5078,Los Angeles,2,US,8,0,Marisa C.,Quickfire,,
5079,5079,Los Angeles,2,US,8,0,Otto B.,Quickfire,,
5080,5080,Los Angeles,2,US,8,0,Suyai S.,Quickfire,,
5081,5081,Los Angeles,2,US,8,1,Betty F.,Elimination,HIGH,
5082,5082,Los Angeles,2,US,8,1,Cliff C.,Elimination,LOW,
5083,5083,Los Angeles,2,US,8,1,Elia A.,Elimination,LOW,
5084,5084,Los Angeles,2,US,8,1,Ilan H.,Elimination,HIGH,
5085,5085,Los Angeles,2,US,8,1,Marcel V.,Elimination,HIGH,
5086,5086,Los Angeles,2,US,8,1,Mia G.-A.,Elimination,WITHDREW,
5087,5087,Los Angeles,2,US,8,1,Michael M.,Elimination,LOW,
5088,5088,Los Angeles,2,US,8,1,Sam T.,Elimination,WIN,
5089,5089,Los Angeles,2,US,8,0,Carlos F.,Elimination,,
5090,5090,Los Angeles,2,US,8,0,Emily S.,Elimination,,
5091,5091,Los Angeles,2,US,8,0,Frank T.,Elimination,,
5092,5092,Los Angeles,2,US,8,0,Josie S.-M.,Elimination,,
5093,5093,Los Angeles,2,US,8,0,Marisa C.,Elimination,,
5094,5094,Los Angeles,2,US,8,0,Otto B.,Elimination,,
5095,5095,Los Angeles,2,US,8,0,Suyai S.,Elimination,,
5096,5096,Los Angeles,2,US,9,1,Betty F.,Quickfire,IN,
5097,5097,Los Angeles,2,US,9,1,Cliff C.,Quickfire,IN,
5098,5098,Los Angeles,2,US,9,1,Elia A.,Quickfire,IN,
5099,5099,Los Angeles,2,US,9,1,Ilan H.,Quickfire,IN,
5100,5100,Los Angeles,2,US,9,1,Marcel V.,Quickfire,IN,
5101,5101,Los Angeles,2,US,9,1,Michael M.,Quickfire,WIN,
5102,5102,Los Angeles,2,US,9,1,Sam T.,Quickfire,IN,
5103,5103,Los Angeles,2,US,9,0,Carlos F.,Quickfire,,
5104,5104,Los Angeles,2,US,9,0,Emily S.,Quickfire,,
5105,5105,Los Angeles,2,US,9,0,Frank T.,Quickfire,,
5106,5106,Los Angeles,2,US,9,0,Josie S.-M.,Quickfire,,
5107,5107,Los Angeles,2,US,9,0,Marisa C.,Quickfire,,
5108,5108,Los Angeles,2,US,9,0,Mia G.-A.,Quickfire,,
5109,5109,Los Angeles,2,US,9,0,Otto B.,Quickfire,,
5110,5110,Los Angeles,2,US,9,0,Suyai S.,Quickfire,,
5111,5111,Los Angeles,2,US,9,1,Betty F.,Elimination,OUT,
5112,5112,Los Angeles,2,US,9,1,Cliff C.,Elimination,IN,
5113,5113,Los Angeles,2,US,9,1,Elia A.,Elimination,HIGH,
5114,5114,Los Angeles,2,US,9,1,Ilan H.,Elimination,LOW,
5115,5115,Los Angeles,2,US,9,1,Marcel V.,Elimination,LOW,
5116,5116,Los Angeles,2,US,9,1,Michael M.,Elimination,WIN,
5117,5117,Los Angeles,2,US,9,1,Sam T.,Elimination,HIGH,
5118,5118,Los Angeles,2,US,9,0,Carlos F.,Elimination,,
5119,5119,Los Angeles,2,US,9,0,Emily S.,Elimination,,
5120,5120,Los Angeles,2,US,9,0,Frank T.,Elimination,,
5121,5121,Los Angeles,2,US,9,0,Josie S.-M.,Elimination,,
5122,5122,Los Angeles,2,US,9,0,Marisa C.,Elimination,,
5123,5123,Los Angeles,2,US,9,0,Mia G.-A.,Elimination,,
5124,5124,Los Angeles,2,US,9,0,Otto B.,Elimination,,
5125,5125,Los Angeles,2,US,9,0,Suyai S.,Elimination,,
5126,5126,Los Angeles,2,US,10,1,Cliff C.,Quickfire,IN,
5127,5127,Los Angeles,2,US,10,1,Elia A.,Quickfire,IN,
5128,5128,Los Angeles,2,US,10,1,Ilan H.,Quickfire,IN,
5129,5129,Los Angeles,2,US,10,1,Marcel V.,Quickfire,WIN,
5130,5130,Los Angeles,2,US,10,1,Michael M.,Quickfire,IN,
5131,5131,Los Angeles,2,US,10,1,Sam T.,Quickfire,WIN,
5132,5132,Los Angeles,2,US,10,0,Betty F.,Quickfire,,
5133,5133,Los Angeles,2,US,10,0,Carlos F.,Quickfire,,
5134,5134,Los Angeles,2,US,10,0,Emily S.,Quickfire,,
5135,5135,Los Angeles,2,US,10,0,Frank T.,Quickfire,,
5136,5136,Los Angeles,2,US,10,0,Josie S.-M.,Quickfire,,
5137,5137,Los Angeles,2,US,10,0,Marisa C.,Quickfire,,
5138,5138,Los Angeles,2,US,10,0,Mia G.-A.,Quickfire,,
5139,5139,Los Angeles,2,US,10,0,Otto B.,Quickfire,,
5140,5140,Los Angeles,2,US,10,0,Suyai S.,Quickfire,,
5141,5141,Los Angeles,2,US,10,1,Cliff C.,Elimination,LOW,
5142,5142,Los Angeles,2,US,10,1,Elia A.,Elimination,IN,
5143,5143,Los Angeles,2,US,10,1,Ilan H.,Elimination,IN,
5144,5144,Los Angeles,2,US,10,1,Marcel V.,Elimination,IN,
5145,5145,Los Angeles,2,US,10,1,Michael M.,Elimination,OUT,
5146,5146,Los Angeles,2,US,10,1,Sam T.,Elimination,LOW,
5147,5147,Los Angeles,2,US,10,0,Betty F.,Elimination,,
5148,5148,Los Angeles,2,US,10,0,Carlos F.,Elimination,,
5149,5149,Los Angeles,2,US,10,0,Emily S.,Elimination,,
5150,5150,Los Angeles,2,US,10,0,Frank T.,Elimination,,
5151,5151,Los Angeles,2,US,10,0,Josie S.-M.,Elimination,,
5152,5152,Los Angeles,2,US,10,0,Marisa C.,Elimination,,
5153,5153,Los Angeles,2,US,10,0,Mia G.-A.,Elimination,,
5154,5154,Los Angeles,2,US,10,0,Otto B.,Elimination,,
5155,5155,Los Angeles,2,US,10,0,Suyai S.,Elimination,,
5156,5156,Los Angeles,2,US,11,1,Cliff C.,Quickfire,IN,
5157,5157,Los Angeles,2,US,11,1,Elia A.,Quickfire,IN,
5158,5158,Los Angeles,2,US,11,1,Ilan H.,Quickfire,IN,
5159,5159,Los Angeles,2,US,11,1,Marcel V.,Quickfire,IN,
5160,5160,Los Angeles,2,US,11,1,Sam T.,Quickfire,WIN,
5161,5161,Los Angeles,2,US,11,0,Betty F.,Quickfire,,
5162,5162,Los Angeles,2,US,11,0,Carlos F.,Quickfire,,
5163,5163,Los Angeles,2,US,11,0,Emily S.,Quickfire,,
5164,5164,Los Angeles,2,US,11,0,Frank T.,Quickfire,,
5165,5165,Los Angeles,2,US,11,0,Josie S.-M.,Quickfire,,
5166,5166,Los Angeles,2,US,11,0,Marisa C.,Quickfire,,
5167,5167,Los Angeles,2,US,11,0,Mia G.-A.,Quickfire,,
5168,5168,Los Angeles,2,US,11,0,Michael M.,Quickfire,,
5169,5169,Los Angeles,2,US,11,0,Otto B.,Quickfire,,
5170,5170,Los Angeles,2,US,11,0,Suyai S.,Quickfire,,
5171,5171,Los Angeles,2,US,11,1,Cliff C.,Elimination,DISQUALIFIED,
5172,5172,Los Angeles,2,US,11,1,Elia A.,Elimination,LOW,
5173,5173,Los Angeles,2,US,11,1,Ilan H.,Elimination,HIGH,
5174,5174,Los Angeles,2,US,11,1,Marcel V.,Elimination,LOW,
5175,5175,Los Angeles,2,US,11,1,Sam T.,Elimination,HIGH,
5176,5176,Los Angeles,2,US,11,0,Betty F.,Elimination,,
5177,5177,Los Angeles,2,US,11,0,Carlos F.,Elimination,,
5178,5178,Los Angeles,2,US,11,0,Emily S.,Elimination,,
5179,5179,Los Angeles,2,US,11,0,Frank T.,Elimination,,
5180,5180,Los Angeles,2,US,11,0,Josie S.-M.,Elimination,,
5181,5181,Los Angeles,2,US,11,0,Marisa C.,Elimination,,
5182,5182,Los Angeles,2,US,11,0,Mia G.-A.,Elimination,,
5183,5183,Los Angeles,2,US,11,0,Michael M.,Elimination,,
5184,5184,Los Angeles,2,US,11,0,Otto B.,Elimination,,
5185,5185,Los Angeles,2,US,11,0,Suyai S.,Elimination,,
5186,5186,Los Angeles,2,US,12,1,Elia A.,Elimination,OUT,
5187,5187,Los Angeles,2,US,12,1,Ilan H.,Elimination,LOW,
5188,5188,Los Angeles,2,US,12,1,Marcel V.,Elimination,WIN,
5189,5189,Los Angeles,2,US,12,1,Sam T.,Elimination,OUT,
5190,5190,Los Angeles,2,US,12,0,Betty F.,Elimination,,
5191,5191,Los Angeles,2,US,12,0,Carlos F.,Elimination,,
5192,5192,Los Angeles,2,US,12,0,Cliff C.,Elimination,,
5193,5193,Los Angeles,2,US,12,0,Emily S.,Elimination,,
5194,5194,Los Angeles,2,US,12,0,Frank T.,Elimination,,
5195,5195,Los Angeles,2,US,12,0,Josie S.-M.,Elimination,,
5196,5196,Los Angeles,2,US,12,0,Marisa C.,Elimination,,
5197,5197,Los Angeles,2,US,12,0,Mia G.-A.,Elimination,,
5198,5198,Los Angeles,2,US,12,0,Michael M.,Elimination,,
5199,5199,Los Angeles,2,US,12,0,Otto B.,Elimination,,
5200,5200,Los Angeles,2,US,12,0,Suyai S.,Elimination,,
5201,5201,Los Angeles,2,US,13,1,Ilan H.,Elimination,WINNER,
5202,5202,Los Angeles,2,US,13,1,Marcel V.,Elimination,RUNNER-UP,
5203,5203,Los Angeles,2,US,13,0,Betty F.,Elimination,,
5204,5204,Los Angeles,2,US,13,0,Carlos F.,Elimination,,
5205,5205,Los Angeles,2,US,13,0,Cliff C.,Elimination,,
5206,5206,Los Angeles,2,US,13,0,Elia A.,Elimination,,
5207,5207,Los Angeles,2,US,13,0,Emily S.,Elimination,,
5208,5208,Los Angeles,2,US,13,0,Frank T.,Elimination,,
5209,5209,Los Angeles,2,US,13,0,Josie S.-M.,Elimination,,
5210,5210,Los Angeles,2,US,13,0,Marisa C.,Elimination,,
5211,5211,Los Angeles,2,US,13,0,Mia G.-A.,Elimination,,
5212,5212,Los Angeles,2,US,13,0,Michael M.,Elimination,,
5213,5213,Los Angeles,2,US,13,0,Otto B.,Elimination,,
5214,5214,Los Angeles,2,US,13,0,Sam T.,Elimination,,
5215,5215,Los Angeles,2,US,13,0,Suyai S.,Elimination,,
5216,5216,Masters Season 1,1,US Masters,1,1,Christopher Lee,Quickfire,IN,3.5
5217,5217,Masters Season 1,1,US Masters,1,1,Hubert Keller,Quickfire,WIN,5.0
5218,5218,Masters Season 1,1,US Masters,1,1,Michael Schlow,Quickfire,LOW,2.5
5219,5219,Masters Season 1,1,US Masters,1,1,Tim Love,Quickfire,IN,3.5
5220,5220,Masters Season 1,1,US Masters,1,1,Christopher Lee,Elimination,OUT,15.5
5221,5221,Masters Season 1,1,US Masters,1,1,Hubert Keller,Elimination,WIN,15.5
5222,5222,Masters Season 1,1,US Masters,1,1,Michael Schlow,Elimination,OUT,11.0
5223,5223,Masters Season 1,1,US Masters,1,1,Tim Love,Elimination,OUT,11.0
5224,5224,Masters Season 1,1,US Masters,2,1,Elizabeth Faulkner,Quickfire,IN,3.5
5225,5225,Masters Season 1,1,US Masters,2,1,Graham Elliot,Quickfire,IN,4.5
5226,5226,Masters Season 1,1,US Masters,2,1,Suzanne Tracht,Quickfire,WIN,5.0
5227,5227,Masters Season 1,1,US Masters,2,1,Wylie Dufresne,Quickfire,LOW,3.0
5228,5228,Masters Season 1,1,US Masters,2,1,Elizabeth Faulkner,Elimination,OUT,13.0
5229,5229,Masters Season 1,1,US Masters,2,1,Graham Elliot,Elimination,OUT,16.0
5230,5230,Masters Season 1,1,US Masters,2,1,Suzanne Tracht,Elimination,WIN,17.5
5231,5231,Masters Season 1,1,US Masters,2,1,Wylie Dufresne,Elimination,OUT,17.0
5232,5232,Masters Season 1,1,US Masters,3,1,Cindy Pawlcyn,Quickfire,IN,3.5
5233,5233,Masters Season 1,1,US Masters,3,1,Ludo Lefebvre,Quickfire,LOW,3.0
5234,5234,Masters Season 1,1,US Masters,3,1,Rick Bayless,Quickfire,IN,4.0
5235,5235,Masters Season 1,1,US Masters,3,1,Wilo Benet,Quickfire,WIN,4.5
5236,5236,Masters Season 1,1,US Masters,3,1,Cindy Pawlcyn,Elimination,OUT,12.0
5237,5237,Masters Season 1,1,US Masters,3,1,Ludo Lefebvre,Elimination,OUT,13.5
5238,5238,Masters Season 1,1,US Masters,3,1,Rick Bayless,Elimination,WIN,18.5
5239,5239,Masters Season 1,1,US Masters,3,1,Wilo Benet,Elimination,OUT,15.0
5240,5240,Masters Season 1,1,US Masters,4,1,Anita Lo,Quickfire,WIN,5.0
5241,5241,Masters Season 1,1,US Masters,4,1,Douglas Rodriguez,Quickfire,IN,3.0
5242,5242,Masters Season 1,1,US Masters,4,1,John Besh,Quickfire,LOW,0.5
5243,5243,Masters Season 1,1,US Masters,4,1,Mark Peel,Quickfire,IN,2.5
5244,5244,Masters Season 1,1,US Masters,4,1,Anita Lo,Elimination,WIN,17.5
5245,5245,Masters Season 1,1,US Masters,4,1,Douglas Rodriguez,Elimination,OUT,10.0
5246,5246,Masters Season 1,1,US Masters,4,1,John Besh,Elimination,OUT,11.5
5247,5247,Masters Season 1,1,US Masters,4,1,Mark Peel,Elimination,OUT,16.0
5248,5248,Masters Season 1,1,US Masters,5,1,Lachlan MacKinnon-Patterson,Quickfire,IN,3.0
5249,5249,Masters Season 1,1,US Masters,5,1,Michael Chiarello,Quickfire,WIN,4.5
5250,5250,Masters Season 1,1,US Masters,5,1,Nils Noren,Quickfire,IN,3.0
5251,5251,Masters Season 1,1,US Masters,5,1,Rick Moonen,Quickfire,LOW,0.0
5252,5252,Masters Season 1,1,US Masters,5,1,Lachlan MacKinnon-Patterson,Elimination,OUT,12.5
5253,5253,Masters Season 1,1,US Masters,5,1,Michael Chiarello,Elimination,WIN,15.0
5254,5254,Masters Season 1,1,US Masters,5,1,Nils Noren,Elimination,OUT,14.0
5255,5255,Masters Season 1,1,US Masters,5,1,Rick Moonen,Elimination,OUT,17.0
5256,5256,Masters Season 1,1,US Masters,6,1,Art Smith,Quickfire,IN,4.5
5257,5257,Masters Season 1,1,US Masters,6,1,Jonathan Waxman,Quickfire,LOW,3.5
5258,5258,Masters Season 1,1,US Masters,6,1,Michael Cimarusti,Quickfire,WIN,5.0
5259,5259,Masters Season 1,1,US Masters,6,1,Roy Yamaguchi,Quickfire,IN,4.0
5260,5260,Masters Season 1,1,US Masters,6,1,Art Smith,Elimination,WIN,17.5
5261,5261,Masters Season 1,1,US Masters,6,1,Jonathan Waxman,Elimination,OUT,16.5
5262,5262,Masters Season 1,1,US Masters,6,1,Michael Cimarusti,Elimination,OUT,12.5
5263,5263,Masters Season 1,1,US Masters,6,1,Roy Yamaguchi,Elimination,OUT,11.0
5264,5264,Masters Season 1,1,US Masters,7,1,Anita Lo,Quickfire,WIN,5.0
5265,5265,Masters Season 1,1,US Masters,7,1,Art Smith,Quickfire,LOW,4.0
5266,5266,Masters Season 1,1,US Masters,7,1,Hubert Keller,Quickfire,WIN,5.0
5267,5267,Masters Season 1,1,US Masters,7,1,Michael Chiarello,Quickfire,LOW,4.0
5268,5268,Masters Season 1,1,US Masters,7,1,Rick Bayless,Quickfire,WIN,5.0
5269,5269,Masters Season 1,1,US Masters,7,1,Suzanne Tracht,Quickfire,LOW,4.0
5270,5270,Masters Season 1,1,US Masters,7,1,Anita Lo,Elimination,WIN,19.0
5271,5271,Masters Season 1,1,US Masters,7,1,Art Smith,Elimination,LOW,11.0
5272,5272,Masters Season 1,1,US Masters,7,1,Hubert Keller,Elimination,IN,17.5
5273,5273,Masters Season 1,1,US Masters,7,1,Michael Chiarello,Elimination,IN,14.5
5274,5274,Masters Season 1,1,US Masters,7,1,Rick Bayless,Elimination,HIGH,18.0
5275,5275,Masters Season 1,1,US Masters,7,1,Suzanne Tracht,Elimination,OUT,10.5
5276,5276,Masters Season 1,1,US Masters,8,1,Anita Lo,Quickfire,IN,1.5
5277,5277,Masters Season 1,1,US Masters,8,1,Art Smith,Quickfire,IN,3.5
5278,5278,Masters Season 1,1,US Masters,8,1,Hubert Keller,Quickfire,IN,3.0
5279,5279,Masters Season 1,1,US Masters,8,1,Michael Chiarello,Quickfire,IN,4.0
5280,5280,Masters Season 1,1,US Masters,8,1,Rick Bayless,Quickfire,IN,4.0
5281,5281,Masters Season 1,1,US Masters,8,0,Suzanne Tracht,Quickfire,,
5282,5282,Masters Season 1,1,US Masters,8,1,Anita Lo,Elimination,LOW,11.5
5283,5283,Masters Season 1,1,US Masters,8,1,Art Smith,Elimination,OUT,9.0
5284,5284,Masters Season 1,1,US Masters,8,1,Hubert Keller,Elimination,HIGH,16.0
5285,5285,Masters Season 1,1,US Masters,8,1,Michael Chiarello,Elimination,WIN,18.0
5286,5286,Masters Season 1,1,US Masters,8,1,Rick Bayless,Elimination,IN,15.0
5287,5287,Masters Season 1,1,US Masters,8,0,Suzanne Tracht,Elimination,,
5288,5288,Masters Season 1,1,US Masters,9,1,Anita Lo,Quickfire,IN,4.0
5289,5289,Masters Season 1,1,US Masters,9,1,Hubert Keller,Quickfire,IN,3.5
5290,5290,Masters Season 1,1,US Masters,9,1,Michael Chiarello,Quickfire,IN,5.0
5291,5291,Masters Season 1,1,US Masters,9,1,Rick Bayless,Quickfire,IN,4.0
5292,5292,Masters Season 1,1,US Masters,9,0,Art Smith,Quickfire,,
5293,5293,Masters Season 1,1,US Masters,9,0,Suzanne Tracht,Quickfire,,
5294,5294,Masters Season 1,1,US Masters,9,1,Anita Lo,Elimination,OUT,13.0
5295,5295,Masters Season 1,1,US Masters,9,1,Hubert Keller,Elimination,WIN,18.5
5296,5296,Masters Season 1,1,US Masters,9,1,Michael Chiarello,Elimination,LOW,14.5
5297,5297,Masters Season 1,1,US Masters,9,1,Rick Bayless,Elimination,HIGH,17.5
5298,5298,Masters Season 1,1,US Masters,9,0,Art Smith,Elimination,,
5299,5299,Masters Season 1,1,US Masters,9,0,Suzanne Tracht,Elimination,,
5300,5300,Masters Season 1,1,US Masters,10,1,Hubert Keller,Elimination,RUNNER-UP,16.5
5301,5301,Masters Season 1,1,US Masters,10,1,Michael Chiarello,Elimination,RUNNER-UP,17.0
5302,5302,Masters Season 1,1,US Masters,10,1,Rick Bayless,Elimination,WINNER,18.0
5303,5303,Masters Season 1,1,US Masters,10,0,Anita Lo,Elimination,,
5304,5304,Masters Season 1,1,US Masters,10,0,Art Smith,Elimination,,
5305,5305,Masters Season 1,1,US Masters,10,0,Suzanne Tracht,Elimination,,
5306,5306,Masters Season 2,2,US Masters,1,1,Ana Sortun,Quickfire,LOW,3.0
5307,5307,Masters Season 2,2,US Masters,1,1,Govind Armstrong,Quickfire,IN,3.5
5308,5308,Masters Season 2,2,US Masters,1,1,Jerry Traunfeld,Quickfire,LOW,3.0
5309,5309,Masters Season 2,2,US Masters,1,1,Jimmy Bradley,Quickfire,IN,3.5
5310,5310,Masters Season 2,2,US Masters,1,1,Susan Feniger,Quickfire,WIN,4.0
5311,5311,Masters Season 2,2,US Masters,1,1,Tony Montuano,Quickfire,WIN,4.0
5312,5312,Masters Season 2,2,US Masters,1,1,Ana Sortun,Elimination,OUT,15.0
5313,5313,Masters Season 2,2,US Masters,1,1,Govind Armstrong,Elimination,OUT,12.5
5314,5314,Masters Season 2,2,US Masters,1,1,Jerry Traunfeld,Elimination,OUT,15.0
5315,5315,Masters Season 2,2,US Masters,1,1,Jimmy Bradley,Elimination,OUT,12.5
5316,5316,Masters Season 2,2,US Masters,1,1,Susan Feniger,Elimination,WIN,16.5
5317,5317,Masters Season 2,2,US Masters,1,1,Tony Montuano,Elimination,WIN,16.5
5318,5318,Masters Season 2,2,US Masters,2,1,Carmen Gonzalez,Quickfire,IN,
5319,5319,Masters Season 2,2,US Masters,2,1,David Burke,Quickfire,IN,
5320,5320,Masters Season 2,2,US Masters,2,1,Marcus Samuelsson,Quickfire,IN,
5321,5321,Masters Season 2,2,US Masters,2,1,Monica Pope,Quickfire,WIN,
5322,5322,Masters Season 2,2,US Masters,2,1,Thierry Rautureau,Quickfire,IN,
5323,5323,Masters Season 2,2,US Masters,2,1,Carmen Gonzalez,Elimination,WIN,15.5
5324,5324,Masters Season 2,2,US Masters,2,1,David Burke,Elimination,OUT,10.0
5325,5325,Masters Season 2,2,US Masters,2,1,Marcus Samuelsson,Elimination,HIGH,14.5
5326,5326,Masters Season 2,2,US Masters,2,1,Monica Pope,Elimination,OUT,13.0
5327,5327,Masters Season 2,2,US Masters,2,1,Thierry Rautureau,Elimination,OUT,11.0
5328,5328,Masters Season 2,2,US Masters,3,1,Graham Elliot,Quickfire,IN,4.0
5329,5329,Masters Season 2,2,US Masters,3,1,Jonathan Waxman,Quickfire,WIN,5.0
5330,5330,Masters Season 2,2,US Masters,3,1,Ludo Lefebvre,Quickfire,IN,4.0
5331,5331,Masters Season 2,2,US Masters,3,1,Mark Peel,Quickfire,IN,4.0
5332,5332,Masters Season 2,2,US Masters,3,1,Rick Moonen,Quickfire,IN,4.0
5333,5333,Masters Season 2,2,US Masters,3,1,Wylie Dufresne,Quickfire,IN,4.0
5334,5334,Masters Season 2,2,US Masters,3,1,Graham Elliot,Elimination,OUT,13.5
5335,5335,Masters Season 2,2,US Masters,3,1,Jonathan Waxman,Elimination,WIN,18.5
5336,5336,Masters Season 2,2,US Masters,3,1,Ludo Lefebvre,Elimination,OUT,11.0
5337,5337,Masters Season 2,2,US Masters,3,1,Mark Peel,Elimination,OUT,9.5
5338,5338,Masters Season 2,2,US Masters,3,1,Rick Moonen,Elimination,HIGH,16.0
5339,5339,Masters Season 2,2,US Masters,3,1,Wylie Dufresne,Elimination,OUT,14.5
5340,5340,Masters Season 2,2,US Masters,4,1,Debbie Gold,Quickfire,IN,3.5
5341,5341,Masters Season 2,2,US Masters,4,1,Jody Adams,Quickfire,WIN,4.0
5342,5342,Masters Season 2,2,US Masters,4,1,Maria Hines,Quickfire,IN,3.0
5343,5343,Masters Season 2,2,US Masters,4,1,Rick Tramanto,Quickfire,IN,3.5
5344,5344,Masters Season 2,2,US Masters,4,1,Susur Lee,Quickfire,IN,2.5
5345,5345,Masters Season 2,2,US Masters,4,1,Debbie Gold,Elimination,OUT,10.5
5346,5346,Masters Season 2,2,US Masters,4,1,Jody Adams,Elimination,HIGH,14.5
5347,5347,Masters Season 2,2,US Masters,4,1,Maria Hines,Elimination,OUT,13.5
5348,5348,Masters Season 2,2,US Masters,4,1,Rick Tramanto,Elimination,OUT,13.0
